,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,vote_average,vote_counts,budget,diverse,Propensity_score
48196,Spy Game,0.4059660240683032,42,0.6322571085136952,6.924,1885,2.6974904328602305,0,0.2913820411795467
9247,How High,0.4059660240683032,22,-0.31791923174579134,6.313,884,-0.4635662560649021,0,0.25618150032439535
3296,Narc,1.3004674330323818,22,-0.4764720173344896,6.692,466,-0.6323605452793509,0,0.2522854845098911
19571,Kissing Jessica Stein,1.3004674330323818,22,-0.5241722539646356,6.045,200,-0.8011548344937998,0,0.24971537781171754
75154,Charlotte Sometimes,1.3004674330323818,31,-0.5825987223388812,4.8,8,-0.8318447052600633,0,0.2464550537959918
7906,Big Momma's House,-0.48853538489577536,22,0.8950372210374277,5.796,2139,0.08885141772783955,0,0.2886383283375821
64780,The Curse of the Jade Scorpion,0.4059660240683032,22,-0.4230778802398025,6.576,704,-0.8318447052600633,0,0.2528773187198905
40718,Slackers,1.3004674330323818,22,-0.5293498757601589,5.111,176,-0.40218651453237525,1,0.2494051809837896
32967,Bread and Roses,-0.48853538489577536,27,-0.5793423614557869,6.21,105,-0.6630504160456144,1,0.24898010702028622
6425,I Dreamed of Africa,-0.48853538489577536,22,-0.46145344976906033,5.5,69,0.21161090079289327,0,0.2533786046758354
5697,Crossroads,1.3004674330323818,22,-0.06408768877258032,5.221,553,-0.4635662560649021,0,0.26100840477487175
22995,Titan A.E.,-0.48853538489577536,31,-0.2714084645106242,6.57,1003,1.4698956022096936,0,0.2633436365617085
34635,Stolen Summer,1.3004674330323818,22,-0.582732272292965,6.278,27,-0.776602937880789,0,0.24867148606319794
24936,Gone in Sixty Seconds,-0.48853538489577536,22,1.4326959548286984,6.414,4072,1.930243663703645,0,0.310264437946998
30626,Gosford Park,0.4059660240683032,22,0.16216266438363935,6.86,990,-0.2241852640880474,1,0.2699079649149402
62417,Thirteen Days,-0.48853538489577536,34,-0.01784925836529023,7.02,665,1.6233449560410107,0,0.27098302369814353
64774,Trick,-1.383036793859854,22,-0.5661331751544486,7.0,89,-0.8180342634152447,0,0.2499758782825223
32072,Wet Hot American Summer,0.4059660240683032,22,-0.5813680377056695,6.299,730,-0.6783953514287461,0,0.24901175200710543
14595,Enough,1.3004674330323818,22,-0.1434902989832707,6.658,1055,0.334370383857947,0,0.26340562991808203
66188,The Believer,0.4059660240683032,30,-0.5803332444749658,6.88,551,-0.7858098991106681,0,0.24954875562620457
4385,Breakfast of Champions,-1.383036793859854,22,-0.5823621002832434,5.2,89,-0.4635662560649021,0,0.24805452194984273
4250,Mystery Men,-1.383036793859854,22,-0.29940917750440416,5.818,754,1.2550665068458495,0,0.2609135048261369
32180,Dr. T & the Women,-0.48853538489577536,31,-0.3896671486368998,4.854,297,-0.12597767763600443,0,0.25328257991324216
47164,Kiss of the Dragon,0.4059660240683032,35,-0.0360598220100472,6.8,1080,-0.06459793610347758,0,0.26518644719762247
48138,Enemy at the Gates,0.4059660240683032,32,0.24056535448805486,7.408,3320,1.2550665068458495,0,0.2772130214538684
1056,The General's Daughter,-1.383036793859854,22,0.6888455285893365,6.378,831,1.0095475407157424,0,0.2868286919577228
32653,Runaway Bride,-1.383036793859854,22,2.0469731278737044,6.079,1833,1.3164462483783765,1,0.3252112148894353
15266,Kate & Leopold,0.4059660240683032,29,0.06239767762615201,6.3,1239,0.6412690915205812,0,0.26907367188527503
40053,Mickey Blue Eyes,-1.383036793859854,22,-0.12254980390712081,5.661,514,1.4698956022096936,0,0.26582470797640445
22007,Planet of the Apes,0.4059660240683032,22,2.4954628552768012,5.73,3705,2.2371423713662795,0,0.3408111376059522
17026,10 Things I Hate About You,-1.383036793859854,29,-0.1292334736952532,7.584,7462,-0.3408067729998484,1,0.26313739975606076
48531,Spring Forward,-0.48853538489577536,22,-0.5830075761419111,6.8,14,-0.8318447052600633,0,0.24924048121185988
356,Down to Earth,0.4059660240683032,22,0.021313821466767857,5.504,375,0.08885141772783955,0,0.2652141959594669
1591,Double Jeopardy,-1.383036793859854,22,0.9280410371777124,6.537,1170,1.3164462483783765,0,0.29451255441951907
8824,Urban Legends: Final Cut,-0.48853538489577536,22,-0.25593805959338106,4.821,436,-0.40218651453237525,0,0.25577917873377365
47195,Austin Powers: The Spy Who Shagged Me,-1.383036793859854,28,2.0687314155708445,6.276,3064,0.18092103002662982,0,0.3224048121093546
71756,Hard Candy,1.1139755495319235,22,-0.5364816632139802,6.813,2376,-0.7231924502902974,0,0.23515018089604847
14428,Alfie,-0.09795695016328702,22,-0.3142803778299083,5.791,748,0.8986982258404262,1,0.2843184987365076
11536,Water,1.1139755495319235,28,-0.5096217773225874,6.9,105,-0.7492855263669137,1,0.23435726887488303
4097,Alex & Emma,-1.3098894498584974,22,-0.4705465600367178,5.3,190,0.07470634973675629,1,0.26367301084487194
853,The World's Fastest Indian,1.1139755495319235,22,-0.44740961492146225,7.616,646,-0.06262562961385539,0,0.24787701731077078
13812,The Human Stain,-1.3098894498584974,22,-0.43886548223179933,5.983,418,0.07470634973675629,1,0.260248675254889
29709,Kinsey,-0.09795695016328702,22,-0.4583036276044999,6.619,424,-0.447155171795568,1,0.24361323078674027
18860,Scary Movie 3,-1.3098894498584974,22,1.151265771026538,5.977,3793,0.5691014753989583,1,0.2913203857816316
26647,Thank You for Smoking,1.1139755495319235,22,-0.2813196435554072,7.192,1980,-0.5707539532111185,1,0.23945791205333816
31494,The Ice Harvest,1.1139755495319235,22,-0.5207254283397904,5.909,269,-0.7492855263669137,1,0.23935960645481283
49765,Rugrats Go Wild,-1.3098894498584974,22,-0.15427556633495407,6.196,276,-0.06262562961385539,1,0.2586888767801182
36156,Cold Creek Manor,-1.3098894498584974,22,-0.3619234659618267,5.376,432,0.48670228778859126,1,0.2751829882281197
46361,X2,-1.3098894498584974,33,2.628784964091268,7.03,9490,2.2720180193465427,1,0.35204552394157046
22355,Charlie and the Chocolate Factory,1.1139755495319235,22,3.160086882229962,7.042,14082,3.370673854151436,1,0.3929409540598068
50365,Wimbledon,-0.09795695016328702,22,-0.26402768030567697,6.181,915,0.10217274560687861,1,0.2617701074674683
7769,She Hate Me,-0.09795695016328702,31,-0.5799278768950965,5.077,98,-0.5295543594059351,1,0.24848255487983206
41308,Silver City,-0.09795695016328702,27,-0.5810178729997317,6.6,7,-0.7492855263669137,1,0.23516958643727473
4553,Nine Lives,1.1139755495319235,31,-0.5796075816242747,6.0,69,-0.7492855263669137,1,0.23828041748371034
42032,Harry Potter and the Goblet of Fire,1.1139755495319235,32,6.493242509273642,7.815,19429,3.370673854151436,1,0.43336935387970543
40472,Eternal Sunshine of the Spotless Mind,-0.09795695016328702,22,-0.02114708760047597,8.101,13826,-0.19995760896446704,1,0.24641521266856845
73708,North Country,1.1139755495319235,22,-0.4053330257176085,7.225,577,0.21203832908736794,0,0.2572933495115077
16592,In Her Shoes,1.1139755495319235,22,0.06429255669139147,6.163,1126,-0.7492855263669137,1,0.24410781892953284
43520,Layer Cake,-0.09795695016328702,28,-0.49834258244142243,6.921,1882,-0.5707539532111185,0,0.2386282735755018
28461,Cold Mountain,-1.3098894498584974,22,0.7747753877298099,6.916,1623,1.4205597473727507,1,0.3048060004095788
20296,Uptown Girls,-1.3098894498584974,22,-0.2394969222822593,6.642,748,-0.19995760896446704,1,0.25189548765232744
42933,Dark Water,1.1139755495319235,22,-0.20105761900273203,5.636,933,0.07470634973675629,1,0.2647769203025545
15173,Bewitched,1.1139755495319235,22,0.4462539965183626,5.306,18,-0.7492855263669137,1,0.25271933632177185
9692,Four Brothers,1.1139755495319235,22,0.13871027874008843,6.759,1918,0.48670228778859126,0,0.27296973529603086
62099,Munich,1.1139755495319235,44,0.4378231355173573,7.143,2388,1.1733621845416495,1,0.29259890607212524
23225,The Hitchhiker's Guide to the Galaxy,1.1139755495319235,22,0.23337879686427426,6.668,3604,0.624034267139203,1,0.27818610869810095
22437,Surviving Christmas,-0.09795695016328702,22,-0.4750909595170977,5.7,487,0.48670228778859126,1,0.27206883148632405
44638,Corpse Bride,1.1139755495319235,22,0.33383460641934787,7.542,8425,0.3493703084379796,1,0.2671606762507023
10597,Johnson Family Vacation,-0.09795695016328702,22,-0.34545661100976677,5.456,169,-0.41968877592544573,1,0.25167017651653173
15591,"Yours, Mine and Ours",1.1139755495319235,22,-0.022959039641355105,6.736,127,-0.7492855263669137,1,0.24019693613352347
43993,Ella Enchanted,-0.09795695016328702,22,-0.3755949614352987,6.4,1709,0.10217274560687861,1,0.2593465949562295
25558,Vanity Fair,-0.09795695016328702,22,-0.43820351550007913,0.0,0,-0.7492855263669137,1,0.2723474147194196
12856,Old School,-1.3098894498584974,22,0.09574435787370023,6.593,1663,-0.09009202548397771,1,0.2585353834377401
41519,The Bridge of San Luis Rey,1.1139755495319235,27,-0.5777336654906534,8.0,1,-0.7492855263669137,1,0.22808652093923557
37265,Spy Kids 3-D: Game Over,-1.3098894498584974,22,0.9643525940842043,5.108,2054,0.29443751669773494,1,0.2867779563958878
16373,Garden State,-0.09795695016328702,27,-0.3089499965372421,7.085,1690,-0.6806195366916079,1,0.23709078420576532
40888,Anything Else,-1.3098894498584974,22,-0.4846379562431976,6.161,561,-0.7492855263669137,1,0.2384228484956301
22206,Along Came Polly,-0.09795695016328702,22,0.766479917165509,5.991,2661,0.4043031001782243,1,0.2823188898937886
36291,The Princess Diaries,-1.3098894498584974,22,0.7378184671452661,6.945,4617,0.2669711208276126,1,0.27288669623078543
11414,Laws of Attraction,-0.09795695016328702,22,-0.35483969201373494,5.738,385,0.019773557996511617,1,0.26111483674816743
49262,Æon Flux,1.1139755495319235,22,-0.1787757530887501,5.595,2048,0.9536310175806709,1,0.28851742788053386
39538,I ♥ Huckabees,-0.09795695016328702,32,-0.4333927904941113,6.239,582,-0.1450248172242224,1,0.25336557345675476
334,Pieces of April,-1.3098894498584974,31,-0.566106416309868,6.459,206,-0.741045607605877,1,0.23624368864720016
71390,Modigliani,-0.09795695016328702,22,-0.5904105756591002,7.0,179,-0.41968877592544573,1,0.24090798161271895
28804,Spanglish,-0.09795695016328702,27,-0.15715178563675833,6.003,1191,1.448026143242873,1,0.2999305851265433
18381,Home on the Range,-0.09795695016328702,22,0.22921608797965148,0.0,0,-0.7492855263669137,1,0.2799086064396805
71355,The Bourne Supremacy,-0.09795695016328702,35,1.6870687437989933,7.317,7034,1.3106941638922613,1,0.3102842366010281
44286,Finding Neverland,-0.09795695016328702,22,0.3455381494817886,7.323,3375,-0.06262562961385539,1,0.25794954352352933
4645,Teacher's Pet,-0.09795695016328702,22,-0.5406703221297935,7.2,8,-0.7492855263669137,1,0.23250909462857974
17744,Stay,1.1139755495319235,22,-0.5260548616861117,6.561,1185,0.624034267139203,1,0.2702279076855122
44350,Bridget Jones: The Edge of Reason,-0.09795695016328702,28,1.481842365210508,6.246,2590,0.3493703084379796,1,0.2876162327537448
30077,The Upside of Anger,1.1139755495319235,22,-0.3688927990874354,6.223,233,-0.41968877592544573,1,0.2473195356673088
21495,Birth,-0.09795695016328702,22,-0.4029532854143708,5.915,571,-0.19995760896446704,1,0.25406866348862894
28570,Fierce People,1.1139755495319235,22,-0.5898230306150042,6.0,101,-0.7492855263669137,1,0.23817533873241775
14567,Broken Flowers,1.1139755495319235,22,-0.22288298555524177,6.899,1209,-0.47462156766569036,1,0.24392913635519156
52581,Flightplan,1.1139755495319235,42,1.1727058052894157,6.452,2403,0.7613662464898147,1,0.29402806633103523
20447,Jersey Girl,-0.09795695016328702,22,-0.3067928972322001,6.134,948,0.21203832908736794,1,0.2643776899986677
49683,Beyond the Sea,-0.09795695016328702,22,-0.5252027527167187,6.29,150,-0.06262562961385539,1,0.2541682199289148
51449,Down with Love,-1.3098894498584974,22,-0.28017354482626217,6.092,655,0.21203832908736794,1,0.26490476341763824
4866,Final Destination 2,-1.3098894498584974,22,0.12237419298630173,6.22,3717,-0.035159233743733045,0,0.2622772550012623
3655,A Cinderella Story,-0.09795695016328702,32,-0.03844882259711106,6.534,3023,-0.22742400483458938,1,0.25394509419121336
8303,Clifford's Really Big Movie,-0.09795695016328702,22,-0.5662375646866791,6.0,33,-0.7492855263669137,1,0.23841799306212297
10278,Because of Winn-Dixie,1.1139755495319235,22,-0.3266117299574428,6.4,209,-0.36475598418520105,1,0.2481781726495018
24841,The Singing Detective,-1.3098894498584974,22,-0.5892904506598043,5.139,119,-0.5295543594059351,1,0.24805302259683035
374,Serenity,1.1139755495319235,31,-0.2849025884555147,7.368,3230,0.3219039125678573,1,0.2606081019707528
22025,Gothika,-1.3098894498584974,22,0.5265541759114183,6.082,2123,0.3493703084379796,1,0.27758901383297513
42621,Girl with a Pearl Earring,-1.3098894498584974,22,-0.34338041102570555,6.593,1274,-0.7492855263669137,1,0.2376371491605358
32876,Sideways,-0.09795695016328702,26,0.2730652578528613,7.085,1486,-0.3098231924449564,1,0.252247618011254
23725,Cry Wolf,1.1139755495319235,22,-0.4688329574291177,5.92,25,-0.7091571220006649,1,0.24080729259844047
20474,The Fog,1.1139755495319235,22,-0.2269833195703729,4.504,666,-0.2548904007047117,1,0.2623054267721242
34277,Raising Helen,-0.09795695016328702,22,-0.1991991780931905,6.125,626,0.624034267139203,1,0.276380516786738
41763,The White Countess,1.1139755495319235,26,-0.5596236166457577,6.3,67,-0.3098231924449564,1,0.24760296689470215
31266,The Exorcism of Emily Rose,1.1139755495319235,37,0.5472916397408044,6.546,2573,-0.22742400483458938,1,0.2602204020921607
43965,What a Girl Wants,-1.3098894498584974,22,-0.19119276006809544,6.23,1519,-0.19995760896446704,1,0.2546387618292163
44107,Ladies in Lavender,-0.09795695016328702,32,-0.43048874896708544,6.44,116,-0.7492855263669137,1,0.23753435727807246
59010,House of Sand and Fog,-1.3098894498584974,28,-0.4581134695677213,7.15,678,-0.2960899945098952,1,0.2445036298306435
53637,The Stepford Wives,-0.09795695016328702,22,0.2138132633019305,5.682,1222,1.7226901019440963,1,0.31408219719023484
15662,Bringing Down the House,-1.3098894498584974,22,0.70933683464709,5.996,656,-0.19995760896446704,1,0.2657494361273322
25272,Lost in Translation,-1.3098894498584974,35,0.3538109562288945,7.393,6784,-0.6394199428864243,1,0.2433357918308742
47406,Elizabethtown,1.1139755495319235,22,-0.180901617561729,6.181,1005,0.8162990382300592,0,0.28138170378428673
21467,Shall We Dance?,-0.09795695016328702,22,0.7519847906107542,6.4,1116,0.624034267139203,1,0.28568643606285427
3266,Monster-in-Law,1.1139755495319235,22,0.6305011849595229,6.177,1527,0.43176949604834663,1,0.2804208566352147
36035,Something's Gotta Give,-1.3098894498584974,29,1.5150837942972744,6.622,1466,1.448026143242873,1,0.3163658458893306
37260,Under the Tuscan Sun,-1.3098894498584974,22,-0.1268383890190955,6.8,767,-0.2548904007047117,1,0.250880537012219
3513,Bad Santa,-1.3098894498584974,22,0.008867366237782982,6.519,1935,-0.11755842135410005,1,0.2573020704730418
32048,Fever Pitch,1.1139755495319235,22,-0.1934112073007555,3.6,5,-0.7492855263669137,1,0.2550814219722198
15311,Sin City,1.1139755495319235,22,0.6621302205101086,7.448,7597,0.3493703084379796,1,0.2713501608375671
2065,The Man,1.1139755495319235,22,-0.5098484233940901,5.721,498,0.1571055373471233,1,0.26302253029459605
21020,Big Fish,-1.3098894498584974,22,0.37905159967176505,7.762,6748,1.1733621845416495,1,0.2882689909339612
29960,The Order,-1.3098894498584974,35,-0.5006287762395283,5.687,326,0.21203832908736794,0,0.2647240530252594
6550,The Perfect Man,1.1139755495319235,22,-0.4357760618974836,6.1,743,-0.7492855263669137,1,0.23924305933594342
45642,Kinky Boots,1.1139755495319235,22,-0.513421138373226,6.684,312,-0.47462156766569036,1,0.24202953323761756
644,13 Going on 30,-0.09795695016328702,31,0.17000290393198977,6.737,4786,0.2669711208276126,1,0.26771058276875537
38174,21 Grams,-1.3098894498584974,22,-0.114601065269418,7.337,2889,-0.19995760896446704,1,0.24949648037752975
62323,Proof,1.1139755495319235,22,-0.47986042515840555,6.296,620,-0.19995760896446704,1,0.2511910273253673
16778,Lemony Snicket's A Series of Unfortunate Events,-0.09795695016328702,22,1.059634338698879,6.817,4719,3.0960098954502127,1,0.3580294975672492
54424,Memoirs of a Geisha,1.1139755495319235,29,0.6896928822233678,7.673,2819,1.5853581225934845,1,0.30382249082471885
22270,Daddy Day Care,-1.3098894498584974,32,0.7070000521123802,5.9,1973,0.8986982258404262,1,0.29559444298290277
8741,The Haunted Mansion,-1.3098894498584974,22,0.8492108600738144,5.643,1880,1.7226901019440963,1,0.3221357498480932
7102,Derailed,1.1139755495319235,29,-0.13789497450027627,4.979,234,-0.447155171795568,1,0.2557895817363401
22226,The Devil's Rejects,1.1139755495319235,27,-0.43878141519011615,6.744,1296,-0.5570207552760573,1,0.24049515217259143
45381,Bon Voyage,-1.3098894498584974,32,-0.5204670576639464,6.406,69,-0.7492855263669137,1,0.2367873591030804
9818,Dickie Roberts: Former Child Star,-1.3098894498584974,22,-0.40398689451059266,5.1,176,-0.7492855263669137,1,0.24481307225843954
1958,Coach Carter,1.1139755495319235,22,0.013703211821889542,7.566,2659,0.07470634973675629,1,0.25650050925048656
46120,Two Brothers,-0.09795695016328702,31,-0.10082257825182299,7.142,780,1.2969609659572001,0,0.28967787662155836
5262,The Ladykillers,-0.09795695016328702,29,0.014316493609248405,6.123,1470,0.21203832908736794,0,0.2679942153354975
6273,Domino,1.1139755495319235,22,-0.4107026677880576,5.926,1128,0.624034267139203,1,0.27512142837605347
3332,House of D,-0.09795695016328702,29,-0.5888847454233107,6.277,128,-0.5844871511461797,1,0.24071390242708346
40510,Scorched,-1.3098894498584974,22,-0.5896033598486891,5.4,108,-0.5570207552760573,1,0.24598742072495464
14984,Bruce Almighty,-1.3098894498584974,22,3.2361130559379556,6.709,10078,1.448026143242873,1,0.3372757108774847
9686,Out of Time,-1.3098894498584974,22,-0.15356384031968168,6.314,1054,0.624034267139203,1,0.27581858874117865
2923,Raise Your Voice,-0.09795695016328702,29,-0.4745072615552513,6.5,791,-0.3372895883150787,1,0.24676171150171555
6632,Deuce Bigalow: European Gigolo,1.1139755495319235,28,-0.23560861226626145,5.23,829,-0.1450248172242224,1,0.2610124681846206
17732,Duplex,-1.3098894498584974,22,-0.43931774743293117,6.093,1569,0.3493703084379796,1,0.26668373915185334
31829,Spun,-1.3098894498584974,22,-0.5887063182225498,6.519,412,-0.694352734626669,1,0.23681820825275626
1455,Hitch,1.1139755495319235,22,2.3158747561641415,6.551,5401,1.1733621845416495,1,0.31876869644564687
