,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,actor_age_at_movie_release,vote_average,vote_counts,budget,diverse,Propensity_score
3439,What Women Want,-0.48853538489577536,29,2.5966303418417334,51.0,6.439,3648,1.3164462483783765,1,0.45930896504613333
10358,The Cider House Rules,-1.383036793859854,22,0.1688877534458373,28.0,7.017,1073,-0.095287806869741,1,0.42609533131308575
64983,Amélie,0.4059660240683032,29,0.894718551072511,33.0,7.906,10832,-0.524945997597429,1,0.4526458768833971
33768,Charlie's Angels,-0.48853538489577536,40,1.661413721812889,25.0,5.828,3878,1.9916234052361719,1,0.42592570030338855
32280,Spy Kids,0.4059660240683032,27,0.673783671421374,39.0,5.79,3195,0.2423007715591567,0,0.42714593532422057
3615,The Out-of-Towners,-1.383036793859854,22,-0.34121009209380915,59.0,6.8,112,-0.8318447052600633,0,0.42354017724981247
67348,Road Trip,-0.48853538489577536,22,0.4342124308468317,23.0,6.2,1778,-0.3408067729998484,0,0.43156991737045075
12483,Final Destination,-0.48853538489577536,29,0.37577330374945733,45.0,6.582,5155,-0.12597767763600443,0,0.4291344364110873
53706,Sonny,1.3004674330323818,22,-0.5836226421599933,38.0,4.869,48,-0.8318447052600633,1,0.4090871778018083
6170,Notting Hill,-1.383036793859854,27,2.5097280205294856,47.0,7.262,5604,0.45712986692300067,1,0.47308567611114827
5461,Drumline,1.3004674330323818,22,-0.09428962534591855,33.0,6.911,463,-0.21804728993479472,0,0.4213295679848156
32967,Bread and Roses,-0.48853538489577536,27,-0.5793423614557869,50.0,6.21,105,-0.6630504160456144,1,0.4131629452078635
17424,The Matrix,-1.383036793859854,22,3.3567120736279397,37.0,8.208,24060,1.1016171530145324,0,0.48822169246614155
9940,The Art of War,-0.48853538489577536,22,-0.2404137977177624,38.0,5.689,445,0.39575012539047383,0,0.40413688206516213
5846,Snow Day,-0.48853538489577536,22,-0.05283425394091333,50.0,5.077,189,-0.4328763852986387,1,0.41657116222551116
58244,Monsoon Wedding,0.4059660240683032,39,-0.32213923686438095,51.0,6.8,179,-0.8318447052600633,1,0.42396968713320893
19571,Kissing Jessica Stein,1.3004674330323818,22,-0.5241722539646356,28.0,6.045,200,-0.8011548344937998,1,0.41548254952622765
26730,Town & Country,0.4059660240683032,22,-0.49569776976701196,77.0,4.492,61,1.930243663703645,1,0.3729137326458069
5075,The Way of the Gun,-0.48853538489577536,27,-0.472765425881765,29.0,6.352,385,-0.5709808037468241,1,0.41497396387244656
13340,The Wild Thornberrys Movie,1.3004674330323818,22,-0.06788184560356342,49.0,6.4,236,0.2423007715591567,1,0.41333809057685766
4343,Angel Eyes,0.4059660240683032,22,-0.3312507120244353,32.0,6.1,391,0.7947184453518984,1,0.398717157672363
41059,Rock Star,0.4059660240683032,22,-0.4195086304070552,32.0,6.716,679,0.9174779284169521,1,0.397976378896638
10283,Kingdom Come,0.4059660240683032,22,-0.38497638184300076,29.0,0.0,0,-0.8318447052600633,1,0.3910195688988915
42296,Borstal Boy,1.3004674330323818,22,-0.5831346989672606,26.0,6.0,37,-0.8318447052600633,0,0.4143646436311994
8193,Mission: Impossible II,-0.48853538489577536,22,4.061237747142201,41.0,6.119,6205,3.004389140522865,0,0.4681414761249598
1538,Wonder Boys,-0.48853538489577536,22,-0.29970182439914134,17.0,6.8,543,0.2423007715591567,1,0.4100221694359588
73344,Molly,-1.383036793859854,22,-0.5837451656776109,30.0,5.042,12,-0.8223308453225215,1,0.4097613607144428
29612,The Trumpet of the Swan,0.4059660240683032,22,-0.5830088598673594,24.0,5.492,62,-0.8318447052600633,1,0.4119994164023164
783,Monster's Ball,0.4059660240683032,22,-0.20208004703274277,27.0,6.764,887,-0.7090852221950096,0,0.42484605315796486
39564,Limbo,-1.383036793859854,22,-0.565508468443265,40.0,5.962,13,-0.8318447052600633,1,0.41458187707421373
21480,The Wedding Planner,0.4059660240683032,29,0.22145620003250485,55.0,5.917,1556,0.2423007715591567,1,0.4175637224351014
19507,True Crime,-1.383036793859854,22,-0.44232984277535115,35.0,5.793,71,-0.8318447052600633,1,0.41655200916745805
1004,Bones,0.4059660240683032,22,-0.5216752124334382,30.0,4.676,136,-0.524945997597429,0,0.40547067561142064
4288,XXX,1.3004674330323818,38,1.7748477576329535,23.0,5.921,3900,1.3164462483783765,0,0.4380995933186474
6425,I Dreamed of Africa,-0.48853538489577536,22,-0.46145344976906033,37.0,5.5,69,0.21161090079289327,1,0.4008109364728797
68870,The Corruptor,-1.383036793859854,29,-0.4550274007243617,43.0,6.082,249,-0.06459793610347758,0,0.4073286938787173
67507,Snow Queen,1.3004674330323818,22,-0.573250863164994,38.0,6.085,62,-0.8318447052600633,0,0.41498255553871194
3924,Requiem for a Dream,-0.48853538489577536,22,-0.5210507777700316,28.0,8.025,9260,-0.6937402868118778,1,0.42337452825731425
33663,Head Over Heels,0.4059660240683032,28,-0.47227844335774516,29.0,0.0,0,-0.8318447052600633,1,0.38910388394942985
17107,Supernova,-0.48853538489577536,40,-0.4578169021174495,41.0,4.44,42,-0.8318447052600633,1,0.409898561801741
53658,40 Days and 40 Nights,1.3004674330323818,22,0.2250077327537676,23.0,5.474,1039,-0.310116902233585,1,0.4230170093767822
18441,Fantasia 2000,-1.383036793859854,22,0.18869179443757333,66.0,6.995,1169,1.6233449560410107,0,0.40335424723922764
71353,Spirit: Stallion of the Cimarron,1.3004674330323818,22,0.45809534367128646,31.0,7.695,4276,1.6233449560410107,0,0.412605969453056
21991,Duets,-0.48853538489577536,22,-0.5435889584322128,38.0,5.7,132,-0.8318447052600633,1,0.4138502050162274
66834,Snow Falling on Cedars,-1.383036793859854,32,-0.38792177511386783,28.0,6.1,127,0.2423007715591567,1,0.4048086661277903
7021,Get Over It,0.4059660240683032,22,-0.4146949065193938,37.0,5.609,264,-0.15666754840226785,1,0.40726145474543984
65960,White Oleander,1.3004674330323818,28,-0.3996309579841447,27.0,7.033,344,-0.8318447052600633,1,0.4233183342142676
396,Queen of the Damned,1.3004674330323818,22,-0.19723739256428388,22.0,6.056,961,0.2423007715591567,1,0.4088486230002181
24266,Mumford,-1.383036793859854,22,-0.5451495264996541,46.0,6.5,83,-0.8318447052600633,1,0.41755106058128943
3690,Wild Wild West,-1.383036793859854,22,1.3043521705540502,30.0,5.32,3100,4.38543332500472,1,0.3837479474625525
35392,Nicholas Nickleby,1.3004674330323818,22,-0.5528348506986405,46.0,6.876,153,-0.8318447052600633,1,0.4191375916524515
17206,Along Came a Spider,0.4059660240683032,22,0.31029707429401454,63.0,6.337,1725,1.0095475407157424,1,0.411207836832799
36809,The Flintstones in Viva Rock Vegas,-0.48853538489577536,22,-0.07830860375401881,51.0,4.801,692,1.715414568339801,1,0.38617701982149893
40814,Joe Somebody,0.4059660240683032,22,-0.3754485630645528,12.0,5.7,178,0.334370383857947,1,0.4020084503330513
51524,Darkness,1.3004674330323818,22,-0.2913481043162654,41.0,7.1,8,-0.8316912559062319,0,0.4260711236840342
64836,Jakob the Liar,-1.383036793859854,22,-0.5417409208792925,12.0,6.678,346,0.5491994792217909,0,0.3999850918079961
41172,Driven,0.4059660240683032,31,-0.1184657206591717,54.0,5.137,651,2.053003146768699,1,0.3824086194311408
42061,Chelsea Walls,0.4059660240683032,2,-0.5833599715296969,37.0,5.1,18,-0.8318447052600633,1,0.41016704715718005
49177,An Everlasting Piece,-0.48853538489577536,22,-0.5832381791404803,24.0,5.9,7,-0.8318447052600633,1,0.41389586231273817
49640,The Weight of Water,0.4059660240683032,22,-0.5830052892402847,35.0,5.577,150,-0.3408067729998484,1,0.4058263437205269
16383,Being John Malkovich,-1.383036793859854,22,-0.308579142936538,27.0,7.4,3992,-0.4328763852986387,0,0.42170166880774423
62761,The Rage: Carrie 2,-1.383036793859854,22,-0.43286821662167224,45.0,5.642,363,-0.1873574191685313,1,0.4074199946771758
40261,Blow Dry,0.4059660240683032,22,-0.5834516091231191,21.0,5.9,115,-0.8318447052600633,0,0.41389108700240695
28135,Forces of Nature,-1.383036793859854,22,0.21431202136966304,26.0,5.397,487,1.4698956022096936,1,0.3985822596512956
23739,Abandon,1.3004674330323818,29,0.28584387281529183,29.0,4.8,146,-0.06459793610347758,1,0.4179158647379347
72028,Burnt Money,-0.48853538489577536,21,-0.20340637346259602,26.0,6.801,88,-0.8318447052600633,0,0.4266510273990252
29625,Flawless,-1.383036793859854,22,-0.5457444099732717,27.0,6.604,468,-0.21804728993479472,0,0.40978395439671045
34338,End of Days,-1.383036793859854,25,1.218345643061387,27.0,6.048,1695,2.2371423713662795,1,0.41369366329620455
44033,Waking the Dead,-0.48853538489577536,22,-0.5810941876120322,38.0,6.1,80,-0.5709808037468241,1,0.41137676614493135
19987,200 Cigarettes,-1.383036793859854,22,-0.5256216735121398,25.0,5.943,149,-0.6477054806624827,1,0.4129137899418827
2775,Ready to Rumble,-0.48853538489577536,34,-0.478014060648608,29.0,5.248,143,-0.095287806869741,1,0.40336218143660735
65382,They,1.3004674330323818,22,-0.4467453737322483,8.0,7.5,14,-0.8318447052600633,1,0.42444972732376185
587,Hansel and Gretel,1.3004674330323818,22,-0.5825630415726141,45.0,7.0,3,-0.8318447052600633,1,0.4190504587450726
50133,Proof of Life,-0.48853538489577536,38,-0.050315482593518944,54.0,6.111,725,1.1629968945470595,1,0.4000944500079774
23866,Glitter,0.4059660240683032,22,-0.5390606976776741,32.0,4.405,132,-0.15666754840226785,1,0.39893220711865107
1173,S1m0ne,1.3004674330323818,22,-0.4174523062747822,29.0,5.923,827,-0.524945997597429,1,0.4135923445839004
31273,"Mystery, Alaska",-1.383036793859854,22,-0.5082856584558735,30.0,6.243,224,0.0274716761953127,1,0.40566111726192783
23552,Chill Factor,-1.383036793859854,22,-0.48811720096520045,31.0,4.89,127,0.21161090079289327,0,0.39740863081406513
51464,Eyes Wide Shut,-1.383036793859854,22,0.7941395463569408,34.0,7.472,5624,1.1629968945470595,1,0.42530821253876205
32443,Moonlight Mile,1.3004674330323818,30,-0.49876885761239864,32.0,6.282,204,-0.1873574191685313,1,0.40892406453133145
50624,Chicken Run,-0.48853538489577536,22,1.3275517503713532,31.0,6.762,4544,0.5491994792217909,1,0.4423811306838284
42388,Possession,1.3004674330323818,29,-0.45792047580709255,28.0,5.5,127,-0.8318447052600633,1,0.4148345004117398
53749,Tomcats,0.4059660240683032,22,-0.46860820428923744,7.0,5.115,230,-0.49425612683116554,1,0.4082787843281407
48531,Spring Forward,-0.48853538489577536,22,-0.5830075761419111,36.0,6.8,14,-0.8318447052600633,1,0.4181046886483127
38040,Tadpole,1.3004674330323818,28,-0.556670902887299,19.0,5.7,82,-0.8272412246451237,1,0.4134957614505079
36072,Autumn in New York,-0.48853538489577536,22,0.1874344066147393,50.0,6.089,630,1.1629968945470595,1,0.40526700658105314
30766,Mansfield Park,-1.383036793859854,22,-0.543275899452699,34.0,6.667,281,-0.8318447052600633,1,0.4183741630992979
70476,The Magdalene Sisters,1.3004674330323818,25,-0.40571193142656053,31.0,7.436,367,-0.8318447052600633,0,0.42507380570262404
10149,Hannibal,0.4059660240683032,34,2.4060316373389545,51.0,6.771,4365,1.8381740514048548,0,0.4493754452006015
64685,Lantana,0.4059660240683032,22,-0.4500008929675321,52.0,6.624,185,-0.8318447052600633,1,0.42026760027635335
39232,Hollywood Ending,1.3004674330323818,31,-0.4577208182431701,36.0,6.557,457,-0.3408067729998484,1,0.41317633834625284
11896,She's All That,-1.383036793859854,22,0.29319570894700187,26.0,6.33,1942,-0.524945997597429,1,0.4314923122481276
9100,Blood Work,1.3004674330323818,22,-0.3628389105535222,,6.166,718,0.7026488330531081,1,0.399544729984937
36558,Max,1.3004674330323818,22,-0.5792879519003642,35.0,7.159,748,-0.21804728993479472,1,0.4116176515698762
2468,Scary Movie,-0.48853538489577536,22,1.7797054172366187,29.0,6.345,6441,-0.24873716070105814,1,0.46166065684916285
31692,The Dangerous Lives of Altar Boys,1.3004674330323818,22,-0.5665635972453079,19.0,6.653,144,-0.8318447052600633,1,0.4177861266367348
65298,The Deep End of the Ocean,-1.383036793859854,22,-0.34480639367739313,43.0,6.444,374,0.334370383857947,1,0.4061333068416234
19577,The Whole Nine Yards,-0.48853538489577536,32,0.32044012061891236,42.0,6.443,1715,0.4356469573866163,1,0.4196426504204538
28623,Sweet Home Alabama,1.3004674330323818,22,0.9516825501074438,26.0,6.396,1400,0.08885141772783955,1,0.4383819926240338
18523,Max Keeble's Big Move,0.4059660240683032,22,-0.42545534827146536,13.0,5.8,137,-0.06459793610347758,1,0.40667845506948164
25109,Shallow Hal,0.4059660240683032,22,0.615426702752688,32.0,6.151,2701,0.39575012539047383,1,0.4254500966173815
33110,Down to You,-0.48853538489577536,29,-0.37627200067691813,21.0,5.243,222,-0.5556358683636924,1,0.41175590189088845
2860,The Astronaut's Wife,-1.383036793859854,22,-0.4172604700844518,51.0,5.565,844,1.4698956022096936,1,0.385469362756416
30618,Time Regained,-1.383036793859854,24,-0.5799543499333906,40.0,6.391,55,-0.8318447052600633,1,0.4162612668847111
47844,Agnes Browne,-1.383036793859854,2,-0.5826122567157925,41.0,6.5,27,-0.8318447052600633,1,0.4167109745322589
31099,Trixie,-0.48853538489577536,22,-0.5813639824934919,36.0,5.1,17,-0.8318447052600633,1,0.4102115857165968
23460,The Brothers,0.4059660240683032,22,-0.3461913634062005,44.0,5.1,7,-0.8318447052600633,1,0.41546935499233417
18202,Music of the Heart,-1.383036793859854,22,-0.4575506948660506,41.0,6.7,194,-0.0032181945709507265,1,0.40932231325369345
47651,Lost Souls,-0.48853538489577536,22,-0.3173056789934693,31.0,5.1,154,0.7026488330531081,1,0.3956419021180223
8703,Arlington Road,-1.383036793859854,22,-0.23474427103375212,45.0,7.01,979,0.11954128849410298,1,0.4140976105851207
25157,Heartbreakers,0.4059660240683032,28,-0.09286202913103467,22.0,6.072,828,0.2423007715591567,1,0.4112518257281557
49678,Spider,1.3004674330323818,22,-0.5344930580073982,43.0,6.386,22,-0.8318447052600633,1,0.4172570922258577
30603,Bridget Jones's Diary,0.4059660240683032,22,1.8129464590385467,35.0,6.7,4665,-0.06459793610347758,1,0.46158621145962
53962,Manna from Heaven,1.3004674330323818,22,-0.5795787369681267,51.0,0.0,0,-0.8318447052600633,1,0.38675406195454765
26113,At First Sight,-1.383036793859854,22,-0.3937407070364718,39.0,5.976,212,-0.8318447052600633,1,0.4184975322031481
8166,The Fast and the Furious,0.4059660240683032,22,1.1783451151564421,25.0,4.78,25,-0.8298191737894899,0,0.4484206890671547
35287,Three to Tango,-1.383036793859854,22,-0.49401376002070524,40.0,5.73,233,-0.21804728993479472,0,0.40687706568384
18187,Dark Blue,1.3004674330323818,22,-0.5068577051782821,36.0,6.207,282,-0.37149664376611186,1,0.4108597276159553
6270,Hardball,0.4059660240683032,28,-0.20894157655665632,12.0,6.467,451,0.1502311592603664,0,0.4117320854865124
28203,Boiler Room,-0.48853538489577536,28,-0.339202592036035,27.0,6.747,592,-0.6170156098962193,0,0.42043692271952077
9737,Manic,0.4059660240683032,2,-0.5833081294251706,36.0,6.794,90,-0.8318447052600633,0,0.4180698799694592
17344,Deep Blue Sea,-1.383036793859854,22,0.8192786312907256,50.0,5.962,2242,1.0095475407157424,1,0.42086102766326966
46570,Murder by Numbers,1.3004674330323818,22,-0.10172280376298559,32.0,6.128,931,0.7026488330531081,1,0.40516015333096705
9893,Nurse Betty,-0.48853538489577536,27,-0.33427049335935693,63.0,5.939,360,-0.095287806869741,1,0.40976602352041225
32869,28 Days,-0.48853538489577536,22,-0.05509383176866253,33.0,6.131,908,0.4878197376892641,1,0.409081802897404
15545,Antitrust,0.4059660240683032,22,-0.4291878777794391,58.0,5.993,474,0.08885141772783955,0,0.40544223355615894
45306,A Reasonable Man,-1.383036793859854,22,-0.5834951622719364,70.0,4.5,2,-0.8318447052600633,0,0.40737619523491886
30691,Little Secrets,0.4059660240683032,22,-0.5804278915969223,,6.2,70,-0.8318447052600633,1,0.41535865941895406
52015,Varsity Blues,-1.383036793859854,22,-0.12229622987437162,21.0,6.146,377,-0.8318447052600633,0,0.4254010313727363
71870,Bride of the Wind,0.4059660240683032,22,-0.5803120842588022,54.0,4.0,5,-0.8318447052600633,1,0.40512828885368785
41819,Two Weeks Notice,1.3004674330323818,22,1.1082870060298902,42.0,6.357,1910,1.0095475407157424,1,0.42923087126521303
33494,The Patriot,-0.48853538489577536,22,1.2464456194878413,38.0,5.674,350,-0.06459793610347758,0,0.44375566922723203
61851,All Over the Guy,0.4059660240683032,22,-0.5749346008635235,27.0,5.833,60,-0.8318447052600633,1,0.41376917358368637
3296,Narc,1.3004674330323818,22,-0.4764720173344896,41.0,6.692,466,-0.6323605452793509,0,0.41730443236090087
19837,Cecil B. Demented,-0.48853538489577536,22,-0.5672016768050353,28.0,6.393,225,-0.524945997597429,1,0.4124345814246199
49612,Quills,-0.48853538489577536,25,-0.43094244141644167,25.0,7.121,581,-0.417531449915507,1,0.41744015292440545
24815,The Time Machine,1.3004674330323818,22,0.4680049985078997,33.0,7.348,742,-0.8088273021853657,0,0.44414410998924075
64780,The Curse of the Jade Scorpion,0.4059660240683032,22,-0.4230778802398025,65.0,6.576,704,-0.8318447052600633,0,0.42064780994118484
34914,Thomas and the Magic Railroad,-0.48853538489577536,22,-0.41599016849369785,41.0,5.5,69,-0.24873716070105814,1,0.407956921324882
6430,Pay It Forward,-0.48853538489577536,22,-0.11028156285487499,,7.314,1648,0.39575012539047383,1,0.414592210724041
53757,The Man Who Cried,-0.48853538489577536,42,-0.568652915672049,36.0,6.107,215,-0.21283001190452994,1,0.40689522320287363
42001,The Pianist,1.3004674330323818,32,0.4369184475783177,27.0,7.1,7,-0.6937402868118778,1,0.4406895026875504
12667,Scream 3,-0.48853538489577536,22,0.7919552407485217,21.0,5.986,3234,0.39575012539047383,1,0.4286576581600176
66598,Price of Glory,-0.48853538489577536,22,-0.5537097053408803,49.0,4.863,8,-0.524945997597429,0,0.4056251108222595
10105,Blade II,1.3004674330323818,33,0.7339389779146988,39.0,6.518,4371,0.8254083161181618,0,0.42403502228103457
42087,Waking Up in Reno,1.3004674330323818,22,-0.5816069041554685,39.0,4.976,84,-0.8318447052600633,1,0.40962951466163067
64523,Tigerland,-0.48853538489577536,22,-0.5826901388934844,25.0,6.612,504,-0.524945997597429,0,0.413108887941563
62051,Ted Bundy,1.3004674330323818,22,-0.5832935408631229,20.0,5.764,145,-0.7950168603405471,0,0.41276637383740417
10873,Far from Heaven,1.3004674330323818,22,-0.33709712077252774,48.0,7.034,554,-0.417531449915507,1,0.41913925319970474
69950,Sugar & Spice,0.4059660240683032,22,-0.4401264343120829,21.0,6.34,235,-0.49425612683116554,0,0.41461800628143297
70164,Panic Room,1.3004674330323818,22,1.085815502577581,39.0,6.765,4572,0.6412690915205812,1,0.4356495507403363
45604,The Others,0.4059660240683032,29,1.2774989805886154,37.0,7.611,5995,-0.310116902233585,1,0.45704567183508615
70514,Bandits,0.4059660240683032,22,-0.00890557717326387,34.0,6.259,894,1.4698956022096936,1,0.3976201410833799
53830,Blast From the Past,-1.383036793859854,22,-0.24158194536821004,55.0,6.703,967,0.2423007715591567,0,0.41086803773603553
17026,10 Things I Hate About You,-1.383036793859854,29,-0.1292334736952532,26.0,7.584,7462,-0.3408067729998484,1,0.42535994291781265
1532,Impostor,0.4059660240683032,22,-0.5146284013703241,62.0,6.108,385,0.39575012539047383,1,0.3999932812857833
47195,Austin Powers: The Spy Who Shagged Me,-1.383036793859854,28,2.0687314155708445,33.0,6.276,3064,0.18092103002662982,0,0.46204662161193594
4329,The Guru,1.3004674330323818,28,-0.3787464622426151,34.0,4.7,3,-0.8318447052600633,1,0.4128749077656537
3238,G,1.3004674330323818,22,-0.5581965553228464,30.0,6.068,73,-0.8318447052600633,0,0.4152403178303674
